optimizer,lr,seed,epoch,val_loss,val_top1,val_top5
muscale,0.08,44,4,0.409800,85.9300,99.1800
muscale,0.08,44,5,0.375800,87.0500,99.5200
muscale,0.08,44,6,0.336400,88.5800,99.6600
muscale,0.08,44,7,0.338700,88.2700,99.6500
muscale,0.08,44,8,0.285100,90.5600,99.6800
muscale,0.08,44,9,0.268500,90.9600,99.7400
muscale,0.08,44,10,0.295800,90.2500,99.8200
muscale,0.08,44,11,0.268600,91.2600,99.7300
muscale,0.08,44,12,0.265100,91.8000,99.8200
muscale,0.08,44,13,0.256600,91.9600,99.7500
muscale,0.08,44,14,0.244100,92.5000,99.8500
muscale,0.08,44,15,0.235300,92.4900,99.7800
muscale,0.08,44,16,0.233900,92.9400,99.7900
muscale,0.08,44,17,0.229700,93.2700,99.7900
muscale,0.08,44,18,0.230700,93.1200,99.8000
muscale,0.08,44,19,0.223800,93.5500,99.8400
muscale,0.08,44,20,0.223400,93.4000,99.8000
muscale,0.08,44,21,0.222200,93.4800,99.8300
muscale,0.08,44,22,0.222400,93.3600,99.8400
muscale,0.08,44,23,0.222000,93.3800,99.8400
muscale,0.12,42,0,1.184200,63.2100,95.4900
muscale,0.12,42,1,0.640200,78.1500,98.5000
muscale,0.12,42,2,0.574500,80.4100,98.9000
muscale,0.12,42,3,0.435700,85.0800,99.3900
muscale,0.12,42,4,0.407500,86.4100,99.3000
muscale,0.12,42,5,0.380700,86.8700,99.5100
muscale,0.12,42,6,0.314100,89.0400,99.6600
muscale,0.12,42,7,0.320400,88.9400,99.5600
muscale,0.12,42,8,0.324100,89.2000,99.6900
muscale,0.12,42,9,0.271300,90.8700,99.8300
muscale,0.12,42,10,0.290100,90.5800,99.7400
muscale,0.12,42,11,0.245100,91.7700,99.7600
muscale,0.12,42,12,0.255500,91.8300,99.6900
muscale,0.12,42,13,0.261600,91.7800,99.8500
muscale,0.12,42,14,0.251100,92.1900,99.8000
muscale,0.12,42,15,0.232000,92.7900,99.8800
muscale,0.12,42,16,0.223900,93.1200,99.8400
muscale,0.12,42,17,0.225900,93.0200,99.8100
muscale,0.12,42,18,0.223400,93.3300,99.8500
muscale,0.12,42,19,0.217100,93.5600,99.8400
muscale,0.12,42,20,0.210500,93.6400,99.8900
muscale,0.12,42,21,0.210100,93.7300,99.8600
muscale,0.12,42,22,0.210800,93.7600,99.8800
muscale,0.12,42,23,0.210400,93.8100,99.8900
muscale,0.12,43,0,0.949600,67.7500,96.2900
muscale,0.12,43,1,0.576800,80.4500,98.7600
muscale,0.12,43,2,0.487700,83.3700,99.2000
muscale,0.12,43,3,0.422500,85.8000,99.4400
muscale,0.12,43,4,0.411900,85.6800,99.4300
muscale,0.12,43,5,0.336900,88.6300,99.6600
muscale,0.12,43,6,0.376600,86.9000,99.5500
muscale,0.12,43,7,0.310900,89.6600,99.6300
muscale,0.12,43,8,0.275200,90.7100,99.7000
muscale,0.12,43,9,0.285700,90.2900,99.7300
muscale,0.12,43,10,0.260900,91.3400,99.7700
muscale,0.12,43,11,0.256300,91.5100,99.7700
muscale,0.12,43,12,0.255400,91.5600,99.8000
muscale,0.12,43,13,0.245300,91.9200,99.8200
muscale,0.12,43,14,0.250500,92.1600,99.7800
muscale,0.12,43,15,0.225400,92.6600,99.8000
muscale,0.12,43,16,0.237900,92.7200,99.7500
muscale,0.12,43,17,0.221900,93.1000,99.8000
muscale,0.12,43,18,0.228200,93.2300,99.8000
muscale,0.12,43,19,0.220100,93.3300,99.8400
muscale,0.12,43,20,0.221000,93.5800,99.8400
muscale,0.12,43,21,0.214600,93.6200,99.8400
muscale,0.12,43,22,0.215200,93.4900,99.8300
muscale,0.12,43,23,0.214400,93.5200,99.8300
muscale,0.12,44,0,0.973100,67.4400,95.3000
muscale,0.12,44,1,0.760200,74.1300,98.1400
muscale,0.12,44,2,0.527300,81.6900,99.2100
muscale,0.12,44,3,0.428100,85.4800,99.4500
muscale,0.12,44,4,0.364700,87.6500,99.4700
muscale,0.12,44,5,0.375800,87.4000,99.4800
muscale,0.12,44,6,0.339800,88.5200,99.7000
muscale,0.12,44,7,0.308000,89.4200,99.6800
muscale,0.12,44,8,0.293800,90.0300,99.6700
muscale,0.12,44,9,0.269000,90.8600,99.6900
muscale,0.12,44,10,0.281700,90.7500,99.7500
muscale,0.12,44,11,0.257500,91.5700,99.7700
muscale,0.12,44,12,0.259500,91.4400,99.7700
muscale,0.12,44,13,0.256800,91.9500,99.7300
muscale,0.12,44,14,0.238000,92.5300,99.8300
muscale,0.12,44,15,0.236200,92.4200,99.8900
muscale,0.12,44,16,0.235500,92.6200,99.8500
muscale,0.12,44,17,0.227300,93.1900,99.8500
muscale,0.12,44,18,0.221800,93.2900,99.8300
muscale,0.12,44,19,0.224900,93.3000,99.8500
muscale,0.12,44,20,0.223100,93.2900,99.8700
muscale,0.12,44,21,0.221400,93.3900,99.8600
muscale,0.12,44,22,0.220900,93.3600,99.8700
muscale,0.12,44,23,0.220500,93.3800,99.8700
