optimizer,lr,seed,epoch,step,train_loss,train_top1,lr_mult,elapsed_s
muon,0.04,42,5,500,0.310000,90.1400,1.0000,23.500
muon,0.04,42,5,550,0.315000,89.6800,0.9982,25.200
muon,0.04,42,6,600,0.265800,91.2900,0.9926,27.200
muon,0.04,42,6,650,0.264500,91.3200,0.9835,28.900
muon,0.04,42,7,700,0.203600,93.3100,0.9708,31.000
muon,0.04,42,7,750,0.213900,92.9500,0.9546,32.600
muon,0.04,42,8,800,0.179100,94.2800,0.9350,34.700
muon,0.04,42,8,850,0.176800,94.3100,0.9122,36.400
muon,0.04,42,9,900,0.142100,95.4600,0.8864,38.500
muon,0.04,42,9,950,0.148800,95.0900,0.8578,40.200
muon,0.04,42,10,1000,0.116500,96.3800,0.8265,42.300
muon,0.04,42,10,1050,0.124800,96.0400,0.7928,44.100
muon,0.04,42,11,1100,0.097900,96.9200,0.7569,46.300
muon,0.04,42,11,1150,0.101900,96.8000,0.7192,48.000
muon,0.04,42,12,1200,0.078700,97.6100,0.6798,50.000
muon,0.04,42,12,1250,0.080100,97.5900,0.6391,51.800
muon,0.04,42,13,1300,0.064500,98.0700,0.5973,53.900
muon,0.04,42,13,1350,0.065400,97.9900,0.5549,55.600
muon,0.04,42,14,1400,0.050800,98.5300,0.5120,57.700
muon,0.04,42,14,1450,0.051300,98.5300,0.4691,59.400
muon,0.04,42,15,1500,0.043100,98.8200,0.4264,61.600
muon,0.04,42,15,1550,0.041900,98.8200,0.3842,63.200
muon,0.04,42,16,1600,0.030500,99.2800,0.3429,65.300
muon,0.04,42,17,1650,0.022500,99.4100,0.3027,67.500
muon,0.04,42,17,1700,0.023900,99.4900,0.2640,69.100
muon,0.04,42,18,1750,0.023700,99.4100,0.2271,71.300
muon,0.04,42,18,1800,0.017600,99.6500,0.1921,73.000
muon,0.04,42,19,1850,0.014400,99.7800,0.1594,75.100
muon,0.04,42,19,1900,0.014700,99.7200,0.1293,76.800
muon,0.04,42,20,1950,0.011400,99.8000,0.1018,78.900
muon,0.04,42,20,2000,0.011000,99.8000,0.0774,80.600
muon,0.04,42,21,2050,0.010200,99.8600,0.0560,82.700
muon,0.04,42,21,2100,0.009300,99.8800,0.0379,84.400
muon,0.04,42,22,2150,0.007500,99.9400,0.0232,86.500
muon,0.04,42,22,2200,0.007600,99.9300,0.0120,88.200
muon,0.04,42,23,2250,0.006600,99.9600,0.0045,90.300
muon,0.04,42,23,2300,0.007100,99.9300,0.0006,92.000
muon,0.04,43,0,50,2.140600,25.3800,0.1000,7.200
muon,0.04,43,1,100,1.003100,68.0300,0.2000,9.800
muon,0.04,43,1,150,0.876800,71.2900,0.3000,11.900
muon,0.04,43,2,200,0.574500,82.0600,0.4000,14.500
muon,0.04,43,2,250,0.563500,81.3800,0.5000,16.600
muon,0.04,43,3,300,0.435100,86.2400,0.6000,19.100
muon,0.04,43,3,350,0.440600,85.8000,0.7000,22.100
muon,0.04,43,4,400,0.369300,87.9200,0.8000,24.700
muon,0.04,43,4,450,0.367400,87.8600,0.9000,26.700
muon,0.04,43,5,500,0.321800,89.5300,1.0000,29.300
muon,0.04,43,5,550,0.319900,89.3000,0.9982,31.400
muon,0.04,43,6,600,0.255600,91.5300,0.9926,33.900
muon,0.04,43,6,650,0.257300,91.5100,0.9835,36.000
muon,0.04,43,7,700,0.201900,93.4400,0.9708,38.500
muon,0.04,43,7,750,0.213300,92.8700,0.9546,40.600
muon,0.04,43,8,800,0.175200,94.3900,0.9350,43.100
muon,0.04,43,8,850,0.181400,94.0300,0.9122,45.200
muon,0.04,43,9,900,0.149200,95.3400,0.8864,47.700
muon,0.04,43,9,950,0.154000,95.0300,0.8578,49.800
muon,0.04,43,10,1000,0.127500,96.1300,0.8265,52.300
muon,0.04,43,10,1050,0.126800,95.9900,0.7928,54.400
muon,0.04,43,11,1100,0.098100,96.9100,0.7569,57.600
muon,0.04,43,11,1150,0.103300,96.6300,0.7192,59.800
muon,0.04,43,12,1200,0.081900,97.5300,0.6798,62.300
muon,0.04,43,12,1250,0.081900,97.5200,0.6391,64.400
muon,0.04,43,13,1300,0.064900,98.0900,0.5973,66.900
muon,0.04,43,13,1350,0.066100,98.0200,0.5549,68.900
muon,0.04,43,14,1400,0.052700,98.5100,0.5120,71.500
muon,0.04,43,14,1450,0.052400,98.5400,0.4691,73.500
muon,0.04,43,15,1500,0.041400,98.8900,0.4264,76.100
muon,0.04,43,15,1550,0.041200,98.8600,0.3842,78.100
muon,0.04,43,16,1600,0.033400,99.1500,0.3429,80.600
muon,0.04,43,17,1650,0.022900,99.8000,0.3027,83.100
muon,0.04,43,17,1700,0.024200,99.4300,0.2640,85.100
muon,0.04,43,18,1750,0.018500,99.6600,0.2271,87.600
muon,0.04,43,18,1800,0.018600,99.6100,0.1921,89.700
muon,0.04,43,19,1850,0.013300,99.7500,0.1594,92.100
muon,0.04,43,19,1900,0.014500,99.7000,0.1293,94.100
muon,0.04,43,20,1950,0.010600,99.8200,0.1018,96.600
muon,0.04,43,20,2000,0.011100,99.8200,0.0774,98.700
muon,0.04,43,21,2050,0.010400,99.8500,0.0560,101.100
muon,0.04,43,21,2100,0.009600,99.8400,0.0379,103.200
muon,0.04,43,22,2150,0.009600,99.8500,0.0232,105.600
muon,0.04,43,22,2200,0.008500,99.8900,0.0120,107.700
muon,0.04,43,23,2250,0.009000,99.8900,0.0045,110.300
muon,0.04,43,23,2300,0.008400,99.8800,0.0006,112.300
muon,0.04,44,0,50,2.124900,28.0700,0.1000,5.800
muon,0.04,44,1,100,1.068100,63.9300,0.2000,8.400
muon,0.04,44,1,150,0.871000,70.8200,0.3000,10.500
muon,0.04,44,2,200,0.596800,80.9600,0.4000,13.000
muon,0.04,44,2,250,0.546000,82.2800,0.5000,15.100
muon,0.04,44,3,300,0.442800,85.7200,0.6000,17.700
muon,0.04,44,3,350,0.425700,86.1300,0.7000,20.700
muon,0.04,44,4,400,0.365500,88.7200,0.8000,23.300
muon,0.04,44,4,450,0.358500,88.2200,0.9000,25.400
muon,0.04,44,5,500,0.309200,90.4000,1.0000,27.900
muon,0.04,44,5,550,0.310900,89.8000,0.9982,30.000
muon,0.04,44,6,600,0.255500,91.7500,0.9926,32.500
muon,0.04,44,6,650,0.253300,91.6500,0.9835,34.600
muon,0.04,44,7,700,0.208700,93.0100,0.9708,37.100
muon,0.04,44,7,750,0.213700,92.8700,0.9546,39.200
muon,0.04,44,8,800,0.178500,94.3900,0.9350,41.700
muon,0.04,44,8,850,0.176300,94.3800,0.9122,43.800
muon,0.04,44,9,900,0.145000,95.3700,0.8864,46.300
muon,0.04,44,9,950,0.146300,95.2700,0.8578,48.400
muon,0.04,44,10,1000,0.119400,96.1500,0.8265,50.900
muon,0.04,44,10,1050,0.124400,95.9900,0.7928,53.100
muon,0.04,44,11,1100,0.099700,96.9000,0.7569,56.300
muon,0.04,44,11,1150,0.102100,96.8000,0.7192,58.400
muon,0.04,44,12,1200,0.083800,97.3800,0.6798,60.900
muon,0.04,44,12,1250,0.082700,97.3900,0.6391,63.000
muon,0.04,44,13,1300,0.065200,97.9400,0.5973,65.500
muon,0.04,44,13,1350,0.065000,98.0300,0.5549,67.600
muon,0.04,44,14,1400,0.053000,98.5200,0.5120,70.100
muon,0.04,44,14,1450,0.053400,98.4600,0.4691,72.200
muon,0.04,44,15,1500,0.040400,98.9100,0.4264,74.700
muon,0.04,44,15,1550,0.040600,98.8800,0.3842,76.800
muon,0.04,44,16,1600,0.032400,99.1600,0.3429,79.300
muon,0.04,44,17,1650,0.037100,98.8300,0.3027,81.800
muon,0.04,44,17,1700,0.024000,99.4400,0.2640,83.800
muon,0.04,44,18,1750,0.019400,99.3700,0.2271,86.300
muon,0.04,44,18,1800,0.019700,99.5600,0.1921,88.400
muon,0.04,44,19,1850,0.013200,99.6900,0.1594,90.800
muon,0.04,44,19,1900,0.014400,99.7400,0.1293,92.900
muon,0.04,44,20,1950,0.009800,99.8200,0.1018,95.200
muon,0.04,44,20,2000,0.010300,99.8400,0.0774,97.300
muon,0.04,44,21,2050,0.010900,99.8000,0.0560,99.700
muon,0.04,44,21,2100,0.009900,99.8400,0.0379,101.800
muon,0.04,44,22,2150,0.008200,99.8700,0.0232,104.300
muon,0.04,44,22,2200,0.008000,99.9000,0.0120,106.400
muon,0.04,44,23,2250,0.007200,99.9600,0.0045,108.900
muon,0.04,44,23,2300,0.007400,99.9300,0.0006,110.900
muon_moonlight,0.005,42,0,50,2.064600,31.6900,0.1000,6.000
muon_moonlight,0.005,42,1,100,1.005600,67.3200,0.2000,8.100
muon_moonlight,0.005,42,1,150,0.842600,72.6000,0.3000,9.800
muon_moonlight,0.005,42,2,200,0.573300,82.2300,0.4000,11.900
muon_moonlight,0.005,42,2,250,0.548200,82.3100,0.5000,13.500
muon_moonlight,0.005,42,3,300,0.430400,85.5300,0.6000,15.600
muon_moonlight,0.005,42,3,350,0.432100,85.7300,0.7000,17.200
muon_moonlight,0.005,42,4,400,0.380100,87.2600,0.8000,19.300
muon_moonlight,0.005,42,4,450,0.364500,87.9900,0.9000,20.900
muon_moonlight,0.005,42,5,500,0.314300,90.2200,1.0000,23.000
muon_moonlight,0.005,42,5,550,0.314500,89.7700,0.9982,24.700
muon_moonlight,0.005,42,6,600,0.268600,91.3600,0.9926,26.700
muon_moonlight,0.005,42,6,650,0.263200,91.3300,0.9835,28.300
muon_moonlight,0.005,42,7,700,0.204200,93.3200,0.9708,30.400
muon_moonlight,0.005,42,7,750,0.213200,93.0500,0.9546,32.000
muon_moonlight,0.005,42,8,800,0.173200,94.4600,0.9350,34.100
muon_moonlight,0.005,42,8,850,0.177900,94.2700,0.9122,35.700
muon_moonlight,0.005,42,9,900,0.139200,95.5400,0.8864,37.800
muon_moonlight,0.005,42,9,950,0.149000,95.1800,0.8578,39.500
muon_moonlight,0.005,42,10,1000,0.119700,96.1700,0.8265,41.600
muon_moonlight,0.005,42,10,1050,0.123900,96.0500,0.7928,43.400
muon_moonlight,0.005,42,11,1100,0.095000,97.0100,0.7569,45.900
muon_moonlight,0.005,42,11,1150,0.099900,96.8500,0.7192,47.500
muon_moonlight,0.005,42,12,1200,0.078700,97.7200,0.6798,49.500
muon_moonlight,0.005,42,12,1250,0.079900,97.6000,0.6391,51.200
muon_moonlight,0.005,42,13,1300,0.061800,98.1800,0.5973,53.300
muon_moonlight,0.005,42,13,1350,0.063000,98.1100,0.5549,55.000
muon_moonlight,0.005,42,14,1400,0.051400,98.5600,0.5120,57.000
muon_moonlight,0.005,42,14,1450,0.051900,98.5400,0.4691,58.600
muon_moonlight,0.005,42,15,1500,0.040100,98.9300,0.4264,60.800
muon_moonlight,0.005,42,15,1550,0.040500,98.9200,0.3842,62.400
muon_moonlight,0.005,42,16,1600,0.032000,99.1700,0.3429,64.400
muon_moonlight,0.005,42,17,1650,0.022200,99.4100,0.3027,66.600
muon_moonlight,0.005,42,17,1700,0.023400,99.4900,0.2640,68.200
muon_moonlight,0.005,42,18,1750,0.019700,99.5600,0.2271,70.300
muon_moonlight,0.005,42,18,1800,0.018400,99.6200,0.1921,72.000
muon_moonlight,0.005,42,19,1850,0.013500,99.6900,0.1594,74.100
muon_moonlight,0.005,42,19,1900,0.014100,99.7400,0.1293,75.800
muon_moonlight,0.005,42,20,1950,0.013200,99.7500,0.1018,77.900
muon_moonlight,0.005,42,20,2000,0.011100,99.8300,0.0774,79.500
muon_moonlight,0.005,42,21,2050,0.009300,99.8500,0.0560,81.600
muon_moonlight,0.005,42,21,2100,0.009100,99.8700,0.0379,83.200
muon_moonlight,0.005,42,22,2150,0.007700,99.9300,0.0232,85.300
muon_moonlight,0.005,42,22,2200,0.008200,99.9000,0.0120,87.000
muon_moonlight,0.005,42,23,2250,0.007300,99.9100,0.0045,89.000
muon_moonlight,0.005,42,23,2300,0.007500,99.8900,0.0006,90.700
muon_moonlight,0.005,43,0,50,2.095300,27.3200,0.1000,6.000
muon_moonlight,0.005,43,1,100,0.961000,68.6200,0.2000,8.200
muon_moonlight,0.005,43,1,150,0.857300,71.9000,0.3000,9.900
muon_moonlight,0.005,43,2,200,0.578200,82.1000,0.4000,12.000
muon_moonlight,0.005,43,2,250,0.562500,81.7600,0.5000,13.600
muon_moonlight,0.005,43,3,300,0.439400,86.2200,0.6000,15.800
muon_moonlight,0.005,43,3,350,0.444600,85.5900,0.7000,17.400
muon_moonlight,0.005,43,4,400,0.372100,87.9600,0.8000,19.500
muon_moonlight,0.005,43,4,450,0.371800,87.7600,0.9000,21.200
muon_moonlight,0.005,43,5,500,0.327600,89.3200,1.0000,23.200
muon_moonlight,0.005,43,5,550,0.321600,89.4600,0.9982,24.900
muon_moonlight,0.005,43,6,600,0.257800,91.2800,0.9926,27.000
muon_moonlight,0.005,43,6,650,0.259400,91.3800,0.9835,28.600
muon_moonlight,0.005,43,7,700,0.208600,93.3900,0.9708,30.800
muon_moonlight,0.005,43,7,750,0.214900,93.0100,0.9546,32.400
muon_moonlight,0.005,43,8,800,0.178000,94.3800,0.9350,34.400
muon_moonlight,0.005,43,8,850,0.179400,94.1400,0.9122,36.100
muon_moonlight,0.005,43,9,900,0.153000,95.2000,0.8864,38.200
muon_moonlight,0.005,43,9,950,0.155300,94.9300,0.8578,39.900
muon_moonlight,0.005,43,10,1000,0.127400,95.8500,0.8265,42.000
muon_moonlight,0.005,43,10,1050,0.128800,95.8100,0.7928,43.800
muon_moonlight,0.005,43,11,1100,0.101800,96.8200,0.7569,46.300
muon_moonlight,0.005,43,11,1150,0.104900,96.6600,0.7192,48.000
muon_moonlight,0.005,43,12,1200,0.079700,97.7100,0.6798,50.000
muon_moonlight,0.005,43,12,1250,0.084400,97.4300,0.6391,51.700
muon_moonlight,0.005,43,13,1300,0.065200,98.1200,0.5973,53.800
muon_moonlight,0.005,43,13,1350,0.067300,97.9800,0.5549,55.500
muon_moonlight,0.005,43,14,1400,0.052700,98.5200,0.5120,57.600
muon_moonlight,0.005,43,14,1450,0.052500,98.5000,0.4691,59.200
muon_moonlight,0.005,43,15,1500,0.039400,98.9500,0.4264,61.400
muon_moonlight,0.005,43,15,1550,0.040200,98.9100,0.3842,63.000
muon_moonlight,0.005,43,16,1600,0.034400,99.0900,0.3429,65.100
muon_moonlight,0.005,43,17,1650,0.023800,99.6100,0.3027,67.300
muon_moonlight,0.005,43,17,1700,0.023300,99.5100,0.2640,68.900
muon_moonlight,0.005,43,18,1750,0.020800,99.6600,0.2271,71.100
muon_moonlight,0.005,43,18,1800,0.018400,99.6700,0.1921,72.800
muon_moonlight,0.005,43,19,1850,0.014300,99.6700,0.1594,74.900
muon_moonlight,0.005,43,19,1900,0.015200,99.6800,0.1293,76.600
muon_moonlight,0.005,43,20,1950,0.011700,99.7900,0.1018,78.700
muon_moonlight,0.005,43,20,2000,0.012100,99.7800,0.0774,80.300
muon_moonlight,0.005,43,21,2050,0.011600,99.8000,0.0560,82.500
muon_moonlight,0.005,43,21,2100,0.009800,99.8500,0.0379,84.100
muon_moonlight,0.005,43,22,2150,0.008100,99.9400,0.0232,86.200
muon_moonlight,0.005,43,22,2200,0.008500,99.9100,0.0120,87.900
muon_moonlight,0.005,43,23,2250,0.008300,99.9000,0.0045,89.900
muon_moonlight,0.005,43,23,2300,0.008000,99.9100,0.0006,91.600
muon_moonlight,0.005,44,0,50,2.078200,29.4800,0.1000,5.900
muon_moonlight,0.005,44,1,100,1.018100,65.8900,0.2000,8.500
muon_moonlight,0.005,44,1,150,0.851200,71.9300,0.3000,10.500
muon_moonlight,0.005,44,2,200,0.595300,81.6400,0.4000,13.000
muon_moonlight,0.005,44,2,250,0.548100,82.2400,0.5000,15.000
muon_moonlight,0.005,44,3,300,0.453400,85.2400,0.6000,17.500
muon_moonlight,0.005,44,3,350,0.432200,85.8800,0.7000,19.600
muon_moonlight,0.005,44,4,400,0.369500,88.3800,0.8000,22.100
muon_moonlight,0.005,44,4,450,0.359600,88.2100,0.9000,24.200
muon_moonlight,0.005,44,5,500,0.317900,89.9600,1.0000,26.700
muon_moonlight,0.005,44,5,550,0.315500,89.7300,0.9982,28.800
muon_moonlight,0.005,44,6,600,0.255600,91.4500,0.9926,31.300
muon_moonlight,0.005,44,6,650,0.253200,91.6300,0.9835,33.400
muon_moonlight,0.005,44,7,700,0.205100,93.3100,0.9708,35.900
muon_moonlight,0.005,44,7,750,0.212800,93.0400,0.9546,38.000
muon_moonlight,0.005,44,8,800,0.173300,94.4700,0.9350,40.500
muon_moonlight,0.005,44,8,850,0.174300,94.3000,0.9122,42.600
muon_moonlight,0.005,44,9,900,0.145900,95.4000,0.8864,45.100
muon_moonlight,0.005,44,9,950,0.148700,95.2500,0.8578,47.200
muon_moonlight,0.005,44,10,1000,0.119400,96.1700,0.8265,49.800
muon_moonlight,0.005,44,10,1050,0.124100,95.9800,0.7928,51.800
muon_moonlight,0.005,44,11,1100,0.099200,96.9100,0.7569,54.500
muon_moonlight,0.005,44,11,1150,0.100200,96.9200,0.7192,56.600
muon_moonlight,0.005,44,12,1200,0.081900,97.4000,0.6798,59.000
muon_moonlight,0.005,44,12,1250,0.084300,97.3500,0.6391,61.100
muon_moonlight,0.005,44,13,1300,0.066100,98.0700,0.5973,63.600
muon_moonlight,0.005,44,13,1350,0.066500,98.0100,0.5549,65.700
muon_moonlight,0.005,44,14,1400,0.050900,98.5400,0.5120,68.200
muon_moonlight,0.005,44,14,1450,0.051700,98.5100,0.4691,70.300
muon_moonlight,0.005,44,15,1500,0.044000,98.7600,0.4264,72.900
muon_moonlight,0.005,44,15,1550,0.042200,98.8000,0.3842,75.000
muon_moonlight,0.005,44,16,1600,0.031600,99.2800,0.3429,77.600
muon_moonlight,0.005,44,17,1650,0.028900,98.6300,0.3027,80.100
muon_moonlight,0.005,44,17,1700,0.023900,99.4100,0.2640,82.200
muon_moonlight,0.005,44,18,1750,0.021200,99.4100,0.2271,84.700
muon_moonlight,0.005,44,18,1800,0.019800,99.5700,0.1921,86.800
muon_moonlight,0.005,44,19,1850,0.012500,99.8000,0.1594,89.400
muon_moonlight,0.005,44,19,1900,0.014100,99.7300,0.1293,91.400
muon_moonlight,0.005,44,20,1950,0.008900,99.8600,0.1018,94.000
muon_moonlight,0.005,44,20,2000,0.010400,99.8300,0.0774,96.100
muon_moonlight,0.005,44,21,2050,0.009000,99.8300,0.0560,98.600
muon_moonlight,0.005,44,21,2100,0.010000,99.8200,0.0379,100.700
muon_moonlight,0.005,44,22,2150,0.007600,99.9300,0.0232,103.300
muon_moonlight,0.005,44,22,2200,0.008500,99.8900,0.0120,105.400
muon_moonlight,0.005,44,23,2250,0.007300,99.9500,0.0045,108.000
muon_moonlight,0.005,44,23,2300,0.007300,99.9200,0.0006,110.100
muon_moonlight,0.01,42,0,50,1.922500,36.6100,0.1000,6.800
muon_moonlight,0.01,42,1,100,0.871300,69.9200,0.2000,9.100
muon_moonlight,0.01,42,1,150,0.751500,75.7600,0.3000,11.200
muon_moonlight,0.01,42,2,200,0.527900,83.0400,0.4000,13.400
muon_moonlight,0.01,42,2,250,0.517500,83.2800,0.5000,15.600
muon_moonlight,0.01,42,3,300,0.419300,86.5500,0.6000,17.900
muon_moonlight,0.01,42,3,350,0.422100,86.2700,0.7000,20.000
muon_moonlight,0.01,42,4,400,0.365100,88.2200,0.8000,22.400
muon_moonlight,0.01,42,4,450,0.358200,88.3000,0.9000,24.400
muon_moonlight,0.01,42,5,500,0.304900,90.3000,1.0000,26.900
muon_moonlight,0.01,42,5,550,0.306300,90.0000,0.9982,29.000
muon_moonlight,0.01,42,6,600,0.255100,91.8400,0.9926,31.400
muon_moonlight,0.01,42,6,650,0.256900,91.6500,0.9835,33.500
muon_moonlight,0.01,42,7,700,0.201100,93.3600,0.9708,36.000
muon_moonlight,0.01,42,7,750,0.209700,93.1900,0.9546,38.100
muon_moonlight,0.01,42,8,800,0.176900,94.1700,0.9350,40.600
muon_moonlight,0.01,42,8,850,0.174600,94.2600,0.9122,42.600
muon_moonlight,0.01,42,9,900,0.140900,95.4600,0.8864,45.100
muon_moonlight,0.01,42,9,950,0.148400,95.1700,0.8578,47.300
muon_moonlight,0.01,42,10,1000,0.117000,96.2400,0.8265,49.800
muon_moonlight,0.01,42,10,1050,0.123000,96.0300,0.7928,51.900
muon_moonlight,0.01,42,11,1100,0.096700,96.9600,0.7569,54.400
muon_moonlight,0.01,42,11,1150,0.102500,96.7300,0.7192,56.500
muon_moonlight,0.01,42,12,1200,0.079200,97.5200,0.6798,58.900
muon_moonlight,0.01,42,12,1250,0.080400,97.4700,0.6391,61.000
muon_moonlight,0.01,42,13,1300,0.063100,98.2700,0.5973,63.500
muon_moonlight,0.01,42,13,1350,0.063400,98.1500,0.5549,65.600
muon_moonlight,0.01,42,14,1400,0.050600,98.5700,0.5120,68.200
muon_moonlight,0.01,42,14,1450,0.050600,98.5600,0.4691,70.300
muon_moonlight,0.01,42,15,1500,0.040200,98.8800,0.4264,72.900
muon_moonlight,0.01,42,15,1550,0.040900,98.8800,0.3842,75.000
muon_moonlight,0.01,42,16,1600,0.030400,99.2100,0.3429,77.600
muon_moonlight,0.01,42,17,1650,0.019200,99.4100,0.3027,80.100
muon_moonlight,0.01,42,17,1700,0.024000,99.4300,0.2640,82.200
muon_moonlight,0.01,42,18,1750,0.023500,99.3200,0.2271,84.700
muon_moonlight,0.01,42,18,1800,0.018800,99.5800,0.1921,86.800
muon_moonlight,0.01,42,19,1850,0.013500,99.8000,0.1594,89.400
muon_moonlight,0.01,42,19,1900,0.014700,99.7100,0.1293,91.500
muon_moonlight,0.01,42,20,1950,0.012500,99.8000,0.1018,94.000
muon_moonlight,0.01,42,20,2000,0.010800,99.8200,0.0774,96.100
muon_moonlight,0.01,42,21,2050,0.008700,99.8800,0.0560,98.600
muon_moonlight,0.01,42,21,2100,0.008900,99.8700,0.0379,100.700
muon_moonlight,0.01,42,22,2150,0.007500,99.9000,0.0232,103.300
muon_moonlight,0.01,42,22,2200,0.008200,99.9000,0.0120,105.500
muon_moonlight,0.01,42,23,2250,0.006700,99.9400,0.0045,108.000
muon_moonlight,0.01,42,23,2300,0.007400,99.9100,0.0006,110.100
muon_moonlight,0.01,43,0,50,1.957200,32.8800,0.1000,6.400
muon_moonlight,0.01,43,1,100,0.834500,73.5700,0.2000,9.000
muon_moonlight,0.01,43,1,150,0.766800,75.1200,0.3000,11.100
muon_moonlight,0.01,43,2,200,0.543900,83.6600,0.4000,13.700
muon_moonlight,0.01,43,2,250,0.530200,82.8000,0.5000,15.800
muon_moonlight,0.01,43,3,300,0.419100,86.8300,0.6000,18.300
muon_moonlight,0.01,43,3,350,0.425500,86.1600,0.7000,20.400
muon_moonlight,0.01,43,4,400,0.358000,88.3800,0.8000,23.000
muon_moonlight,0.01,43,4,450,0.361100,88.1300,0.9000,25.100
muon_moonlight,0.01,43,5,500,0.317600,89.6400,1.0000,27.600
muon_moonlight,0.01,43,5,550,0.315600,89.5300,0.9982,29.700
muon_moonlight,0.01,43,6,600,0.255200,91.5100,0.9926,32.300
muon_moonlight,0.01,43,6,650,0.254500,91.6300,0.9835,34.300
muon_moonlight,0.01,43,7,700,0.202400,93.5300,0.9708,36.800
muon_moonlight,0.01,43,7,750,0.212300,93.0300,0.9546,38.900
muon_moonlight,0.01,43,8,800,0.178300,94.1900,0.9350,41.400
muon_moonlight,0.01,43,8,850,0.182200,93.9500,0.9122,43.500
muon_moonlight,0.01,43,9,900,0.149700,95.2500,0.8864,46.000
muon_moonlight,0.01,43,9,950,0.156100,94.9600,0.8578,48.100
muon_moonlight,0.01,43,10,1000,0.123400,96.0900,0.8265,50.600
muon_moonlight,0.01,43,10,1050,0.124900,96.0000,0.7928,52.700
muon_moonlight,0.01,43,11,1100,0.097700,97.0900,0.7569,55.200
muon_moonlight,0.01,43,11,1150,0.101500,96.8900,0.7192,57.300
muon_moonlight,0.01,43,12,1200,0.080800,97.5500,0.6798,59.900
muon_moonlight,0.01,43,12,1250,0.082500,97.4600,0.6391,62.000
muon_moonlight,0.01,43,13,1300,0.062700,98.1700,0.5973,64.500
muon_moonlight,0.01,43,13,1350,0.066200,97.9900,0.5549,66.600
muon_moonlight,0.01,43,14,1400,0.053100,98.4700,0.5120,69.100
muon_moonlight,0.01,43,14,1450,0.054000,98.4400,0.4691,71.200
muon_moonlight,0.01,43,15,1500,0.041500,98.8700,0.4264,73.700
muon_moonlight,0.01,43,15,1550,0.040700,98.9000,0.3842,75.700
muon_moonlight,0.01,43,16,1600,0.032500,99.1200,0.3429,79.200
muon_moonlight,0.01,43,17,1650,0.022600,99.6100,0.3027,81.700
muon_moonlight,0.01,43,17,1700,0.024400,99.4100,0.2640,83.800
muon_moonlight,0.01,43,18,1750,0.015900,99.6100,0.2271,86.300
muon_moonlight,0.01,43,18,1800,0.017500,99.6700,0.1921,88.400
muon_moonlight,0.01,43,19,1850,0.015500,99.5800,0.1594,90.800
muon_moonlight,0.01,43,19,1900,0.014400,99.7100,0.1293,92.900
muon_moonlight,0.01,43,20,1950,0.010500,99.8600,0.1018,95.400
muon_moonlight,0.01,43,20,2000,0.011100,99.8300,0.0774,97.500
muon_moonlight,0.01,43,21,2050,0.010600,99.8800,0.0560,100.000
muon_moonlight,0.01,43,21,2100,0.009500,99.8700,0.0379,102.100
muon_moonlight,0.01,43,22,2150,0.008900,99.8900,0.0232,104.500
muon_moonlight,0.01,43,22,2200,0.008300,99.8900,0.0120,106.600
muon_moonlight,0.01,43,23,2250,0.009100,99.8100,0.0045,109.100
muon_moonlight,0.01,43,23,2300,0.008200,99.8900,0.0006,111.200
muon_moonlight,0.01,44,0,50,1.938300,34.3300,0.1000,6.400
muon_moonlight,0.01,44,1,100,0.885500,70.3800,0.2000,9.000
muon_moonlight,0.01,44,1,150,0.758500,75.4100,0.3000,11.100
muon_moonlight,0.01,44,2,200,0.560700,83.1100,0.4000,13.700
muon_moonlight,0.01,44,2,250,0.518300,83.3300,0.5000,15.800
muon_moonlight,0.01,44,3,300,0.430800,85.9400,0.6000,18.300
muon_moonlight,0.01,44,3,350,0.416100,86.3100,0.7000,20.400
muon_moonlight,0.01,44,4,400,0.368400,88.0400,0.8000,23.000
muon_moonlight,0.01,44,4,450,0.355900,88.3500,0.9000,25.100
muon_moonlight,0.01,44,5,500,0.305300,90.0700,1.0000,27.600
muon_moonlight,0.01,44,5,550,0.305700,89.9100,0.9982,29.700
muon_moonlight,0.01,44,6,600,0.245900,92.0200,0.9926,32.200
muon_moonlight,0.01,44,6,650,0.249300,91.7800,0.9835,34.300
muon_moonlight,0.01,44,7,700,0.204600,93.4400,0.9708,36.800
muon_moonlight,0.01,44,7,750,0.213000,93.0300,0.9546,38.900
muon_moonlight,0.01,44,8,800,0.170100,94.4900,0.9350,41.400
muon_moonlight,0.01,44,8,850,0.172400,94.4300,0.9122,43.500
muon_moonlight,0.01,44,9,900,0.146700,95.3600,0.8864,46.000
muon_moonlight,0.01,44,9,950,0.148000,95.2000,0.8578,48.100
muon_moonlight,0.01,44,10,1000,0.120300,96.2200,0.8265,50.600
muon_moonlight,0.01,44,10,1050,0.122900,96.0800,0.7928,52.700
muon_moonlight,0.01,44,11,1100,0.097700,97.1000,0.7569,55.200
muon_moonlight,0.01,44,11,1150,0.099700,96.9000,0.7192,57.300
muon_moonlight,0.01,44,12,1200,0.085900,97.4600,0.6798,59.800
muon_moonlight,0.01,44,12,1250,0.085700,97.4000,0.6391,61.900
muon_moonlight,0.01,44,13,1300,0.064300,98.1500,0.5973,64.400
